GEOID20,District
131979202003038,2
131979202003039,2
131979202003040,2
131979202003041,2
131979202003042,2
131979202003043,2
131979202003044,2
131979202003045,2
131979202003046,2
131979202003047,2
131979202003048,2
131979202003049,2
131979202003050,2
131979202003051,2
131979202003052,2
131979202003053,2
131979202003054,2
131979202003055,2
131979201001085,2
131979201001108,2
131979201001109,2
131979201001111,2
131979201001116,2
131979201001124,2
131979201001125,2
131979201001126,2
131979201001127,2
131979201001128,2
131979201001129,2
131979201001130,2
131979201001131,2
131979201001132,2
131979201001133,2
131979201001134,2
131979201001135,2
131979201001138,2
131979201001139,2
131979202001000,2
131979202001001,2
131979202001002,2
131979202001003,2
131979202001004,2
131979202001005,2
131979202001006,2
131979202001007,2
131979202001008,2
131979202001009,2
131979202001010,2
131979202001024,2
131979202001025,2
131979202001026,2
131979202001027,2
131979202001028,2
131979202001030,2
131979202001034,2
131979202001035,2
131979202001036,2
131979202001040,2
131979202001029,2
131979202001032,2
131979202001033,2
131979202001037,2
131979202001038,2
131979202001039,2
131979202001041,2
131979202001042,2
131979202001043,2
131979202001044,2
131979202001045,2
131979202001046,2
131979202001047,2
131979202001048,2
131979202001049,2
131979202001050,2
131979202001051,2
131979202001052,2
131979202001053,2
131979202002068,2
131979202002069,2
131979202002070,2
131979202002071,2
131979202002072,2
131979202002073,2
131979202002074,2
131979202002075,2
131979202002076,2
131979202002077,2
131979202002078,2
131979202002080,2
131979202002081,2
131979202002082,2
131979202002083,2
131979202002084,2
131979202002085,2
131979202002086,2
132699501001020,2
132699501001021,2
132699501001022,2
132699501001027,2
132699501001029,2
132699501001030,2
132699501001031,2
132699501001037,2
132699501001038,2
132699501001039,2
132699501001040,2
132699501001041,2
132699501001042,2
132699501001043,2
132699501001044,2
132699501001045,2
132699501001046,2
132699501001047,2
132699501001083,2
132699501001084,2
132699501001085,2
132699501001086,2
132699501001087,2
132699501001091,2
132699501001092,2
132699501001093,2
132699501001094,2
132699501001095,2
132699501001096,2
132699501001097,2
132699501001098,2
132699501001099,2
132699501001100,2
132699501001101,2
132699501001102,2
132699501001103,2
132699501001104,2
132699501001105,2
132699501001106,2
132699501001107,2
132699501001108,2
132699501001109,2
132699501001110,2
132699501001111,2
132699501001112,2
132699501001113,2
132699501001114,2
132699501001115,2
132699501001116,2
132699501001117,2
132699501001118,2
132699501001119,2
132699501001121,2
132699501001122,2
132699501001123,2
132699501001126,2
132699501001127,2
132699501001128,2
132699502002104,2
132699502002105,2
132699502002106,2
132699502002108,2
132699502002109,2
132699503011000,2
132699503011001,2
132699503011002,2
132699503011003,2
132699503011004,2
132699503011005,2
132699503011006,2
132699503011007,2
132699503011008,2
132699503011009,2
132699503011010,2
132699503011011,2
132699503011012,2
132699503011013,2
132699503011014,2
132699503011015,2
132699503011016,2
132699503011017,2
132699503011018,2
132699503011019,2
132699503011020,2
132699503011021,2
132699503011022,2
132699503011023,2
132699503011024,2
132699503011025,2
132699503011026,2
132699503011027,2
132699503011028,2
132699503011029,2
132699503011030,2
132699503011031,2
132699503011033,2
132699503011034,2
132699503011035,2
132699503011036,2
132699503011037,2
132699503011039,2
132699503011040,2
132699503011041,2
132699503011042,2
132699503011043,2
132699503011044,2
132699503011045,2
132699503011046,2
132699503011047,2
132699503011048,2
132699503011049,2
132699503011050,2
132699503011051,2
132699503011052,2
132699503011053,2
132699503011054,2
132699503011055,2
132699503011056,2
132699503011057,2
132699503011058,2
132699503011059,2
132699503011060,2
132699503011061,2
132699503011062,2
132699503011063,2
132699503011064,2
132699503011065,2
132699503011066,2
132699503011067,2
132699503011068,2
132699503011080,2
132699503011081,2
132699503011082,2
132699503011083,2
132699503011089,2
132699503011095,2
132699503011096,2
132699503011097,2
132699503011098,2
132699503011099,2
132699503011100,2
132699503011101,2
132699503011103,2
132699503011104,2
132699503011105,2
132699503011106,2
132699503011107,2
132699503011108,2
132699503011109,2
132699503011110,2
132699503011114,2
132699503011115,2
132699503011116,2
132699503011121,2
132699503011122,2
132699503011123,2
132699503011125,2
132699503011126,2
132699503011127,2
132699503011129,2
132699503011130,2
132699503011131,2
132699503011132,2
132699503012000,2
132699503012001,2
132699503012002,2
132699503012003,2
132699503012004,2
132699503012005,2
132699503012006,2
132699503012007,2
132699503012008,2
132699503012009,2
132699503012010,2
132699503012011,2
132699503012012,2
132699503012013,2
132699503012014,2
132699503012015,2
132699503012016,2
132699503012017,2
132699503012018,2
132699503012019,2
132699503012020,2
132699503012021,2
132699503012022,2
132699503012023,2
132699503012024,2
132699503012025,2
132699503012026,2
132699503012027,2
132699503012028,2
132699503012029,2
132699503012030,2
132699503012031,2
132699503012032,2
132699503012033,2
132699503012034,2
132699503012035,2
132699503012036,2
132699503012037,2
132699503012038,2
132699503012039,2
132699503012040,2
132699503012041,2
132699503012042,2
132699503012043,2
132699503012044,2
132699503012045,2
132699503012046,2
132699503012047,2
132699503012048,2
132699503012049,2
132699503012050,2
132699503012051,2
132699503012052,2
132699503012053,2
132699503012054,2
132699503012055,2
132699503012056,2
132699503012057,2
132699503012058,2
132699503012059,2
132699503012060,2
132699503012061,2
132699503012062,2
132699503012063,2
132699503012064,2
132699503012065,2
132699503012066,2
132699503012067,2
132699503012068,2
132699503012069,2
132699503012070,2
132699503012071,2
132699503012072,2
132699503012073,2
132699503012074,2
132699503012075,2
132699503012076,2
132699503012077,2
132699503012078,2
132699503012079,2
132699503012080,2
132699503012081,2
132699503012082,2
132699503012083,2
132699503012084,2
132699503012085,2
132699503012086,2
132699503012087,2
132699503012088,2
132699503012089,2
132699503012090,2
132699503012091,2
132699503012092,2
132699503012093,2
132699503012094,2
132699503012095,2
132699503012096,2
132699503012097,2
132699503012098,2
132699503012099,2
132699503012100,2
132699503012101,2
132699503012102,2
132699503012103,2
132699503012104,2
132699503012105,2
132699503012106,2
132699503012107,2
132699503012108,2
132699503012109,2
132699503012110,2
132699503012111,2
132699503012112,2
132699503012113,2
132699503012114,2
132699503012115,2
132699503012116,2
132699503012117,2
132699503012118,2
132699503012119,2
132699503012120,2
132699503012121,2
132699503012122,2
132699503012123,2
132699503012124,2
132699503012125,2
132699503012126,2
132699503012127,2
132699503012128,2
132699503012129,2
132699503012130,2
132699503012131,2
132699503012132,2
132699503012133,2
132699503012134,2
132699503012135,2
132699503012136,2
132699503012137,2
132699503012138,2
132699503012139,2
132699503012140,2
132699503012141,2
132699503012142,2
132699503012143,2
132699503012144,2
132699503012145,2
132699503012146,2
132699503012147,2
132699503012148,2
132699503012149,2
132699503012150,2
132699503012151,2
132699503012152,2
132699503012153,2
132699503012154,2
132699503012155,2
132699503012156,2
132699503012157,2
132699503012158,2
132699503012159,2
132699503012160,2
132699503012161,2
132699503021003,2
132699503021004,2
132699503021005,2
132699503021023,2
132699503021024,2
132699503021045,2
132699503021046,2
132699503021047,2
132699503021049,2
132699503021051,2
132699503021052,2
132699503021053,2
132699503021054,2
132699503022005,2
132699503022006,2
132699503022007,2
132699503022008,2
132699503022009,2
132699503022010,2
132699503022011,2
132699503022012,2
132699503022013,2
132699503022014,2
132699503022015,2
132699503022016,2
132699503022017,2
132699503022018,2
132699503022019,2
132699503022020,2
132699503022021,2
132699503022022,2
132699503022023,2
132699503022024,2
132699503022025,2
132699503022026,2
132699503022027,2
132699503022028,2
132699503022029,2
132699503022030,2
132699503022031,2
132699503022032,2
132699503022033,2
132699503022034,2
132699503022035,2
132699503022038,2
132699503022039,2
132699503022040,2
132699503022041,2
132699503022042,2
132699503022043,2
132699503022044,2
132699503022045,2
132699503022046,2
132699503022047,2
132699503022048,2
132699503022049,2
132699503022050,2
132699503022051,2
132699503022052,2
132699503022053,2
132699503022054,2
132699503022055,2
132699503022056,2
132699503022057,2
132699503022058,2
132699503022059,2
132699503022060,2
132699503022061,2
132699503022062,2
132699503022063,2
132699503022064,2
132699503022065,2
132699503022066,2
132699503022067,2
132699503022068,2
132699503022069,2
132699503022070,2
132699503022071,2
132699503022072,2
132699503022073,2
132699503022074,2
132699503022075,2
132699503022076,2
132699503022077,2
132699503022078,2
132699503022079,2
132699503022080,2
132699503022081,2
132699503022082,2
132699503022083,2
132699503022084,2
132699503022085,2
132699503022086,2
132699503022087,2
132699503022088,2
132699503022089,2
132699503022090,2
132699503022091,2
132699503022092,2
132699503022093,2
132699503022094,2
132699502002038,2
132699502002039,2
132699502002040,2
132699502002041,2
132699503011032,2
132699503011038,2
132699503011069,2
132699503011070,2
132699503011071,2
132699503011072,2
132699503011073,2
132699503011074,2
132699503011075,2
132699503011076,2
132699503011077,2
132699503011078,2
132699503011079,2
132699503011084,2
132699503011085,2
132699503011086,2
132699503011087,2
132699503011088,2
132699503011090,2
132699503011091,2
132699503011092,2
132699503011093,2
132699503011094,2
132699503011102,2
132699503011111,2
132699503011112,2
132699503011113,2
132699503011117,2
132699503011118,2
132699503011119,2
132699503011120,2
132699503011124,2
132699503011128,2
132699503021007,2
132699503021008,2
132699503021009,2
132699503021010,2
132699503021011,2
132699503021012,2
132699503021013,2
132699503021014,2
132699503021015,2
132699503021016,2
132699503021017,2
132699503021018,2
132699503021019,2
132699503021020,2
132699503021021,2
132699503021022,2
132699503021025,2
132699503021026,2
132699503021027,2
132699503021028,2
132699503021029,2
132699503021030,2
132699503021031,2
132699503021032,2
132699503021033,2
132699503021034,2
132699503021035,2
132699503021036,2
132699503021037,2
132699503021038,2
132699503021039,2
132699503021040,2
132699503021041,2
132699503021042,2
132699503021043,2
132699503021044,2
132699503021048,2
132699503021050,2
132699503022000,2
132699503022001,2
132699503022002,2
132699503022003,2
132699503022004,2
132699503022036,2
132699503022037,2
132150102051000,2
132150102051001,2
132150102051002,2
132150102051003,2
132150102051004,2
132150102051005,2
132150102051006,2
132150102051007,2
132150102052000,2
132150102052001,2
132150102052002,2
132150102052003,2
132150102052004,2
132150102052005,2
132150102052006,2
132150102052007,2
132150102052008,2
132150102052009,2
132150102052010,2
132150102052011,2
132150102052012,2
132150102052013,2
132150102052014,2
132150102052015,2
132150102052016,2
132150102052017,2
132150102052018,2
132150102052019,2
132150102052020,2
132150102052021,2
132150104012000,2
132150104012001,2
132150104012002,2
132150104012003,2
132150104012004,2
132150104012005,2
132150104012006,2
132150104012007,2
132150104012008,2
132150104012009,2
132150104012010,2
132150104012011,2
132150104012012,2
132150104012013,2
132150104012014,2
132150104012015,2
132150104012016,2
132150104012022,2
132150104012023,2
132150102071000,2
132150102071001,2
132150102071002,2
132150102071003,2
132150102071004,2
132150102071005,2
132150102071006,2
132150102071007,2
132150102071008,2
132150102071009,2
132150102071010,2
132150102072000,2
132150102072001,2
132150102072002,2
132150102072003,2
132150102072004,2
132150102072005,2
132150102072006,2
132150102072007,2
132150102072008,2
132150102072009,2
132150102072010,2
132150102072011,2
132150102072012,2
132150102072013,2
132150102072014,2
132150102072015,2
132150102072016,2
132150102072017,2
132150102072018,2
132150102072019,2
132150103031000,2
132150103031001,2
132150103031002,2
132150103031003,2
132150103031004,2
132150103031005,2
132150103031011,2
132150103031012,2
132150103032000,2
132150103032001,2
132150103032002,2
132150103032003,2
132150103032004,2
132150103032005,2
132150103032006,2
132150103032007,2
132150103032008,2
132150103032009,2
132150103032010,2
132150103032011,2
132150103032012,2
132150103032013,2
132150103032014,2
132150103032015,2
132150103032016,2
132150103032017,2
132150103032018,2
132150103032019,2
132150103032020,2
132150103032021,2
132150103032022,2
132150103032023,2
132150103032024,2
132150103032029,2
132150102061000,2
132150102061001,2
132150102061002,2
132150102061003,2
132150102061004,2
132150102061005,2
132150102061006,2
132150102061007,2
132150102061008,2
132150102061009,2
132150102061010,2
132150102062000,2
132150102062001,2
132150102062002,2
132150102062003,2
132150102091000,2
132150102091001,2
132150102091002,2
132150102091003,2
132150102091004,2
132150102091005,2
132150102091006,2
132150102091007,2
132150102091008,2
132150102091009,2
132150102091010,2
132150102091011,2
132150102091012,2
132150102091013,2
132150102091014,2
132150102091015,2
132150102091016,2
132150102091017,2
132150102091018,2
